Zeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts;Fahrradbruecke stadtauswaerts;Symbol Wetter;Temperatur (°C);Gefuehlte Temperatur (°C);Regen (mm);Quelle
25.09.2022 11:00;316;188;128;Leicht bewoelkt;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 12:00;329;189;140;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 13:00;356;186;170;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 14:00;370;175;195;Bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 15:00;391;183;208;Bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 16:00;415;175;240;Bewoelkt;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 17:00;411;189;222;Leichter Regenschauer;14;14;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 18:00;248;117;131;Leichter Regenschauer;12;12;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 19:00;171;84;87;Leichter Regenschauer;11;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 20:00;140;54;86;Leichter Regenschauer;11;11;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 21:00;111;42;69;Leichter Regenschauer;10;10;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 22:00;85;35;50;Leichter Regenschauer;10;10;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.09.2022 23:00;39;22;17;Stellenweiser Regenfall;10;9;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 00:00;28;14;14;Stellenweiser Regenfall;10;9;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 01:00;13;9;4;Stellenweiser Regenfall;10;9;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 02:00;6;3;3;Bewoelkt;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 03:00;3;3;0;Bewoelkt;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 04:00;11;7;4;Bewoelkt;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 05:00;49;31;18;Stellenweise Gewitter und Niederschlaege;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 06:00;145;89;56;Stellenweise Gewitter und Niederschlaege;8;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 07:00;933;562;371;Stellenweise Gewitter und Niederschlaege;10;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 08:00;671;395;276;Leicht bewoelkt;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 09:00;627;377;250;Leicht bewoelkt;12;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 10:00;384;217;167;Leicht bewoelkt;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 11:00;473;210;263;Sonnig;16;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 12:00;666;277;389;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 13:00;809;385;424;Sonnig;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 14:00;639;344;295;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 15:00;981;468;513;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 16:00;726;338;388;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 17:00;899;402;497;Leicht bewoelkt;14;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 18:00;746;327;419;Leicht bewoelkt;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 19:00;506;224;282;Leicht bewoelkt;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 20:00;361;169;192;Stellenweise Gewitter und Niederschlaege;10;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 21:00;228;107;121;Stellenweise Gewitter und Niederschlaege;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 22:00;175;84;91;Stellenweise Gewitter und Niederschlaege;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.09.2022 23:00;82;35;47;Leichter Regenschauer;9;8;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 00:00;34;12;22;Leichter Regenschauer;9;7;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 01:00;23;9;14;Leichter Regenschauer;9;7;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 02:00;12;5;7;Leichter Regenfall;9;6;0.5;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 03:00;2;1;1;Leichter Regenfall;8;6;0.6;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 04:00;10;5;5;Leichter Regenfall;8;6;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 05:00;47;37;10;Leichter Regenfall;8;5;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 06:00;161;96;65;Leichter Regenfall;8;5;0.5;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 07:00;783;485;298;Leichter Regenfall;8;5;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 08:00;674;362;312;Bewoelkt;8;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 09:00;452;275;177;Bewoelkt;9;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 10:00;271;150;121;Bewoelkt;9;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 11:00;380;193;187;Leichter Regenschauer;10;7;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 12:00;475;178;297;Leichter Regenschauer;10;8;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 13:00;610;264;346;Leichter Regenschauer;10;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 14:00;490;235;255;Leichter Regenschauer;10;8;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 15:00;774;360;414;Leichter Regenschauer;10;7;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 16:00;689;315;374;Leichter Regenschauer;9;7;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 17:00;724;327;397;Stellenweiser Regenfall;9;6;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 18:00;524;239;285;Stellenweiser Regenfall;8;6;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 19:00;414;194;220;Stellenweiser Regenfall;8;5;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 20:00;251;132;119;Stellenweiser Regenfall;7;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 21:00;172;72;100;Stellenweiser Regenfall;7;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 22:00;143;58;85;Stellenweiser Regenfall;7;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.09.2022 23:00;63;20;43;Leicht bewoelkt;7;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 00:00;35;16;19;Leicht bewoelkt;8;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 01:00;26;10;16;Leicht bewoelkt;8;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 02:00;14;6;8;Bedeckt;8;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 03:00;11;6;5;Bedeckt;8;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 04:00;8;1;7;Bedeckt;8;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 05:00;32;20;12;Nieselregen;8;7;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 06:00;104;58;46;Nieselregen;8;7;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 07:00;551;296;255;Nieselregen;8;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 08:00;431;251;180;Leichter Regenfall;8;8;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 09:00;365;221;144;Leichter Regenfall;8;8;0.5;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 10:00;201;95;106;Leichter Regenfall;8;8;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 11:00;235;119;116;Leichter Regenfall;9;8;0.7;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 12:00;326;142;184;Leichter Regenfall;9;8;0.9;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 13:00;597;265;332;Leichter Regenfall;9;8;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 14:00;347;172;175;Leichter Regenfall;9;9;0.6;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 15:00;437;198;239;Leichter Regenfall;10;10;0.8;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 16:00;421;196;225;Leichter Regenfall;9;9;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 17:00;427;190;237;Leichter Regenfall;9;9;0.6;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 18:00;379;171;208;Leichter Regenfall;8;8;0.8;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 19:00;299;145;154;Leichter Regenfall;8;8;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 20:00;181;85;96;Leichter Regenfall;8;8;0.5;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 21:00;112;47;65;Leichter Regenfall;8;7;0.7;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 22:00;114;61;53;Leichter Regenfall;7;7;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.09.2022 23:00;79;30;49;Leichter Regenfall;7;7;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 00:00;40;15;25;Leichter Regenfall;7;7;0.9;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 01:00;33;5;28;Leichter Regenfall;7;6;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 02:00;17;4;13;Nieselregen;7;6;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 03:00;5;2;3;Nieselregen;7;6;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 04:00;12;8;4;Nieselregen;7;6;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 05:00;40;21;19;Nieselregen;6;6;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 06:00;121;74;47;Nieselregen;6;6;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 07:00;667;393;274;Nieselregen;7;6;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 08:00;529;311;218;Leichter Nebel;7;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 09:00;432;254;178;Leichter Nebel;8;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 10:00;270;160;110;Leichter Nebel;8;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 11:00;329;153;176;Leichter Regenschauer;8;8;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 12:00;410;197;213;Leichter Regenschauer;9;9;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 13:00;610;277;333;Leichter Regenschauer;9;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 14:00;540;262;278;Bewoelkt;10;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 15:00;727;371;356;Bewoelkt;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 16:00;676;324;352;Bewoelkt;10;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 17:00;846;414;432;Leichter Regenschauer;9;9;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 18:00;659;315;344;Leichter Regenschauer;8;8;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 19:00;434;205;229;Leichter Regenschauer;8;8;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 20:00;262;106;156;Nieselregen;7;7;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 21:00;227;108;119;Nieselregen;7;7;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 22:00;168;64;104;Nieselregen;7;7;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.09.2022 23:00;80;32;48;Bewoelkt;6;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 00:00;60;23;37;Bewoelkt;6;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 01:00;29;9;20;Bewoelkt;6;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 02:00;16;7;9;Bewoelkt;6;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 03:00;14;3;11;Bewoelkt;6;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 04:00;12;6;6;Bewoelkt;6;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 05:00;41;27;14;Bedeckt;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 06:00;128;80;48;Bedeckt;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 07:00;744;470;274;Bedeckt;7;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 08:00;632;354;278;Bedeckt;8;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 09:00;582;366;216;Bedeckt;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 10:00;453;256;197;Bedeckt;9;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 11:00;642;347;295;Nieselregen;9;9;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 12:00;727;340;387;Nieselregen;9;9;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 13:00;854;346;508;Nieselregen;9;9;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 14:00;610;317;293;Nieselregen;9;9;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 15:00;730;344;386;Nieselregen;9;9;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 16:00;671;333;338;Nieselregen;9;9;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 17:00;749;365;384;Nieselregen;9;9;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 18:00;558;258;300;Nieselregen;8;9;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 19:00;515;228;287;Nieselregen;8;8;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 20:00;334;166;168;Bewoelkt;8;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 21:00;222;119;103;Bewoelkt;8;8;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 22:00;252;95;157;Bewoelkt;7;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.09.2022 23:00;181;82;99;Bewoelkt;7;6;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 00:00;151;48;103;Bewoelkt;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 01:00;113;30;83;Bewoelkt;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 02:00;68;21;47;Sonnig;5;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 03:00;48;19;29;Sonnig;5;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 04:00;22;11;11;Sonnig;5;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 05:00;21;14;7;Sonnig;4;4;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 06:00;35;23;12;Sonnig;4;3;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 07:00;54;24;30;Sonnig;6;5;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 08:00;191;111;80;Leicht bewoelkt;8;7;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 09:00;271;150;121;Leicht bewoelkt;10;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 10:00;259;142;117;Leicht bewoelkt;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 11:00;268;145;123;Leicht bewoelkt;12;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 12:00;284;153;131;Leicht bewoelkt;13;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 13:00;362;193;169;Leicht bewoelkt;12;11;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 14:00;397;206;191;Leichter Nebel;11;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 15:00;323;152;171;Leichter Nebel;10;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 16:00;316;172;144;Leichter Nebel;10;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 17:00;298;129;169;Leichter Regenfall;10;9;0.8;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 18:00;319;118;201;Leichter Regenfall;10;9;1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 19:00;227;103;124;Leichter Regenfall;11;9;0.5;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 20:00;173;81;92;Leichter Regenfall;11;9;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 21:00;161;73;88;Leichter Regenfall;11;9;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 22:00;112;50;62;Leichter Regenfall;11;9;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.10.2022 23:00;102;30;72;Stellenweiser Regenfall;11;9;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 00:00;80;28;52;Stellenweiser Regenfall;11;10;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 01:00;71;29;42;Stellenweiser Regenfall;12;10;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 02:00;48;17;31;Leichter Regenschauer;12;10;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 03:00;40;22;18;Leichter Regenschauer;12;11;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 04:00;16;9;7;Leichter Regenschauer;12;11;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 05:00;27;14;13;Leichter Regenschauer;12;11;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 06:00;23;17;6;Leichter Regenschauer;12;11;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 07:00;14;6;8;Leichter Regenschauer;12;11;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 08:00;45;24;21;Stellenweiser Nieselregen;13;12;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 09:00;116;70;46;Stellenweiser Nieselregen;13;13;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 10:00;180;90;90;Stellenweiser Nieselregen;15;14;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 11:00;200;80;120;Stellenweiser Regenfall;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 12:00;198;76;122;Stellenweiser Regenfall;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 13:00;203;93;110;Stellenweiser Regenfall;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 14:00;268;121;147;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 15:00;303;158;145;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 16:00;295;179;116;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 17:00;333;144;189;Stellenweiser Regenfall;16;16;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 18:00;315;160;155;Stellenweiser Regenfall;15;14;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 19:00;281;133;148;Stellenweiser Regenfall;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 20:00;190;98;92;Leichter Nebel;14;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 21:00;142;68;74;Leichter Nebel;13;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 22:00;98;44;54;Leichter Nebel;12;12;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.10.2022 23:00;88;25;63;Leichter Regenschauer;11;11;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 00:00;58;25;33;Leichter Regenschauer;10;10;0.6;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 01:00;46;18;28;Leichter Regenschauer;10;10;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 02:00;25;9;16;Nieselregen;10;10;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 03:00;19;10;9;Nieselregen;10;10;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 04:00;20;9;11;Nieselregen;10;10;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 05:00;32;25;7;Nieselregen;10;10;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 06:00;49;40;9;Nieselregen;10;10;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 07:00;99;81;18;Nieselregen;11;11;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 08:00;105;63;42;Leichter Regenfall;11;11;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.10.2022 09:00;152;78;74;Leichter Regenfall;11;12;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
