Zeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts Fahrraeder;Fahrradbruecke stadtauswaerts Fahrraeder;Symbol Wetter;Temperatur (°C);Gefuehlte Temperatur (°C);Regen (mm);Quelle
08.10.2023 06:00;36;24;12;Sonnig;9;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 07:00;70;36;34;Sonnig;9;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 08:00;109;63;46;Sonnig;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 09:00;284;150;134;Sonnig;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 10:00;372;202;170;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 11:00;488;258;230;Leicht bewoelkt;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 12:00;767;457;310;Leicht bewoelkt;22;24;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 13:00;771;463;308;Sonnig;23;24;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 14:00;892;465;427;Sonnig;23;24;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 15:00;758;370;388;Sonnig;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 16:00;901;407;494;Sonnig;22;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 17:00;771;297;474;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 18:00;569;193;376;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 19:00;406;173;233;Sonnig;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 20:00;259;108;151;Sonnig;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 21:00;146;71;75;Sonnig;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 22:00;141;61;80;Sonnig;12;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.10.2023 23:00;59;19;40;Sonnig;11;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 00:00;23;11;12;Sonnig;10;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 01:00;13;8;5;Sonnig;10;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 02:00;7;5;2;Sonnig;9;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 03:00;2;1;1;Sonnig;9;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 04:00;13;6;7;Sonnig;9;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 05:00;63;40;23;Leicht bewoelkt;9;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 06:00;200;114;86;Sonnig;9;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 07:00;1178;784;394;Sonnig;9;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 08:00;816;438;378;Sonnig;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 09:00;887;557;330;Sonnig;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 10:00;504;271;233;Sonnig;18;18;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 11:00;727;355;372;Sonnig;20;20;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 12:00;762;357;405;Sonnig;22;22;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 13:00;1127;500;627;Sonnig;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 14:00;850;442;408;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 15:00;1196;535;661;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 16:00;1139;515;624;Bewoelkt;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 17:00;1247;535;712;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 18:00;923;409;514;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 19:00;659;311;348;Sonnig;15;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 20:00;402;211;191;Leicht bewoelkt;14;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 21:00;309;117;192;Leicht bewoelkt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 22:00;203;82;121;Leicht bewoelkt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.10.2023 23:00;102;44;58;Leicht bewoelkt;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 00:00;58;12;46;Leicht bewoelkt;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 01:00;37;17;20;Sonnig;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 02:00;13;5;8;Sonnig;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 03:00;14;11;3;Sonnig;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 04:00;14;8;6;Sonnig;11;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 05:00;67;51;16;Sonnig;10;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 06:00;215;127;88;Leicht bewoelkt;10;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 07:00;1239;874;365;Leicht bewoelkt;10;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 08:00;868;474;394;Leicht bewoelkt;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 09:00;872;549;323;Sonnig;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 10:00;505;274;231;Sonnig;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 11:00;743;346;397;Sonnig;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 12:00;855;358;497;Sonnig;23;24;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 13:00;1139;518;621;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 14:00;939;470;469;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.10.2023 15:00;1231;578;653;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
